id,player_fifa_api_id,player_api_id,date,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
148416,20644,39514,2011-02-22 00:00:00,67,70,right,stoc,tocky,66,56,59,63,52,61,68,42,64,65,72,72,69,69,70,68,67,76,67,45,78,69,61,70,64,67,68,65,5,7,8,10,6
148420,178152,34183,2016-05-12 00:00:00,70,70,right,medium,high,53,39,75,70,50,62,50,51,69,72,49,54,53,63,51,68,74,75,86,53,78,72,50,47,49,66,74,71,7,13,12,15,7
148443,163036,28905,2013-05-10 00:00:00,64,64,left,low,medium,26,41,67,55,32,24,39,37,52,47,34,33,33,61,55,39,57,52,75,43,72,68,24,50,49,65,65,60,12,13,6,6,8
148451,210862,242874,2016-04-07 00:00:00,73,81,right,medium,medium,29,26,73,61,25,31,32,32,43,61,59,65,51,66,49,45,66,54,77,19,71,72,26,33,43,77,79,73,16,15,8,12,6
148465,184139,96957,2013-04-12 00:00:00,66,75,right,medium,medium,12,10,12,31,18,10,13,16,23,24,46,38,44,72,42,33,63,31,64,10,21,16,12,7,12,11,11,9,67,63,60,66,67
148472,116197,38755,2015-10-23 00:00:00,68,68,right,medium,low,59,65,70,64,65,70,56,52,50,68,67,63,42,59,57,73,70,51,81,66,73,35,70,68,74,33,36,29,16,12,14,8,11
148492,2742,23937,2012-02-22 00:00:00,69,69,left,medium,medium,70,60,62,72,74,76,68,36,71,76,64,62,70,60,78,77,66,33,65,67,67,52,70,74,50,60,59,60,12,13,8,6,10
148501,219677,473873,2016-02-11 00:00:00,68,74,right,medium,medium,60,64,68,65,46,75,54,38,58,72,72,73,66,59,62,77,65,66,86,68,76,33,73,64,68,19,23,17,11,7,8,7,9
148521,213516,432591,2016-04-28 00:00:00,74,83,right,medium,medium,65,67,51,73,84,81,78,51,63,82,78,76,85,74,79,80,62,59,48,69,41,31,73,78,71,24,28,25,7,9,10,8,13
148541,200506,202447,2014-09-18 00:00:00,62,66,right,medium,medium,60,60,39,64,54,57,46,52,63,66,66,67,70,61,74,62,69,66,65,66,66,59,57,62,62,55,64,55,13,6,13,11,9
148548,211176,518373,2016-05-05 00:00:00,75,82,left,medium,low,76,66,57,64,68,85,72,65,61,85,86,84,78,71,57,71,48,68,68,66,43,20,62,70,49,22,32,29,12,7,15,10,7
148571,146305,75371,2016-05-12 00:00:00,65,65,right,medium,high,47,46,55,75,45,57,48,65,70,64,37,36,48,55,50,70,52,65,64,62,60,59,61,69,62,52,61,58,8,15,6,14,8
148595,202472,186671,2016-04-14 00:00:00,70,70,left,medium,medium,62,42,70,53,39,35,66,66,44,54,37,45,49,69,49,63,58,59,81,29,70,69,24,38,37,73,77,70,15,9,8,12,16
148601,212014,186463,2016-05-05 00:00:00,65,65,left,medium,medium,70,45,43,56,39,60,71,67,65,65,78,76,57,55,73,57,55,75,65,63,53,65,59,50,59,59,66,64,14,10,11,14,7
148610,157271,38751,2016-01-21 00:00:00,79,79,right,high,medium,46,85,79,69,79,76,69,77,54,79,74,70,70,81,62,80,74,70,77,75,63,22,84,74,76,37,46,34,15,15,15,8,6
148620,140035,34113,2016-04-07 00:00:00,69,69,right,medium,medium,68,45,69,67,58,60,42,61,65,67,57,63,60,70,67,60,79,65,73,45,67,71,58,60,58,73,73,70,8,9,16,14,13
148653,53797,22427,2010-02-22 00:00:00,70,72,right,,_0,66,50,55,75,,64,,73,70,70,73,71,,75,,77,,75,72,69,70,80,75,,76,53,55,,10,21,70,21,21
148658,210243,306128,2016-05-12 00:00:00,74,81,right,high,high,75,65,65,76,60,76,72,58,74,76,87,81,84,74,78,73,76,72,42,69,75,73,71,72,65,72,72,68,16,12,15,11,11
148680,8631,11901,2013-05-31 00:00:00,64,64,right,low,high,59,40,55,59,55,55,50,70,54,60,73,75,71,66,77,60,58,76,67,69,67,66,41,56,78,61,65,65,14,13,13,9,10
148687,20775,38239,2016-05-05 00:00:00,80,80,right,high,medium,86,70,41,78,80,88,92,78,72,87,85,83,84,77,79,83,63,68,65,83,62,24,71,79,74,10,17,13,12,14,10,5,15
148716,4086,25995,2013-02-15 00:00:00,65,65,right,medium,medium,52,40,68,50,49,46,43,49,57,46,47,49,58,60,60,56,65,55,77,47,73,69,41,57,41,62,67,65,6,9,9,11,8
148724,193352,115591,2016-02-25 00:00:00,82,86,left,high,medium,92,59,74,81,66,78,82,84,78,80,74,76,75,85,73,78,75,78,74,73,79,84,68,75,82,85,83,85,14,13,14,14,11
148753,138299,25905,2013-04-26 00:00:00,65,65,right,medium,medium,33,42,68,51,37,35,26,38,56,49,38,40,29,65,47,57,48,31,81,35,69,69,19,43,30,65,68,62,11,11,10,10,12
148764,226626,361736,2016-04-21 00:00:00,71,75,right,medium,medium,68,73,70,68,70,72,42,38,57,70,75,78,74,68,63,77,68,74,75,72,74,12,78,62,60,22,16,15,13,7,10,16,13
148781,200111,299514,2016-05-05 00:00:00,73,77,right,high,medium,72,45,72,69,70,65,69,71,73,72,81,83,74,71,66,82,68,80,67,67,74,66,61,53,55,72,73,75,8,8,15,16,7
148806,152718,23936,2016-02-04 00:00:00,70,70,right,low,low,64,71,71,66,69,75,67,57,58,73,78,77,77,69,58,80,76,55,74,69,63,45,72,68,74,28,36,24,8,10,14,9,16
148829,157687,24590,2015-09-21 00:00:00,74,74,right,medium,high,58,23,61,62,37,54,41,47,58,63,66,53,64,67,68,73,77,44,79,32,83,79,36,39,30,78,80,72,7,13,12,14,9
148849,135718,24591,2013-03-15 00:00:00,68,68,left,medium,medium,11,13,13,28,12,14,10,11,23,23,30,43,39,61,54,28,42,50,69,14,40,22,15,36,21,13,13,14,64,70,73,78,61
148861,209467,301804,2016-01-28 00:00:00,67,69,right,medium,medium,12,17,10,23,13,13,18,20,24,20,40,44,53,60,62,22,75,40,55,16,19,27,14,41,14,14,20,18,67,69,61,71,68
148870,3081,30855,2014-03-21 00:00:00,65,65,right,medium,medium,25,25,25,30,25,22,25,25,27,34,48,46,50,57,65,37,56,34,64,25,36,25,25,25,40,25,25,25,72,59,68,67,65
148886,182736,96836,2015-11-12 00:00:00,74,74,right,medium,medium,13,13,11,23,19,16,14,13,22,16,36,31,48,71,38,19,74,41,67,11,35,21,11,25,24,13,12,10,77,72,63,74,77
148913,51781,42511,2011-02-22 00:00:00,68,75,right,stoc,tocky,66,58,45,74,62,66,72,78,72,68,70,66,60,66,66,74,53,69,64,76,60,40,60,72,72,36,44,42,8,11,15,15,11
148920,216732,607130,2016-06-09 00:00:00,52,66,left,medium,medium,48,48,45,58,40,50,38,40,49,58,66,60,65,50,65,56,55,53,71,48,51,45,57,48,43,46,52,48,13,9,12,15,12
148929,168365,104744,2015-11-06 00:00:00,67,67,right,medium,low,65,43,60,71,59,61,63,57,73,68,53,55,56,61,55,74,55,69,79,70,69,70,66,66,59,51,65,55,7,10,7,11,6
148947,137138,41488,2016-05-12 00:00:00,65,65,right,high,medium,61,43,58,65,48,60,57,45,50,60,74,77,60,69,58,67,65,88,81,54,72,60,52,50,43,59,62,61,7,7,6,12,9
148967,210880,364532,2016-04-21 00:00:00,65,72,right,high,medium,64,39,42,58,33,56,52,41,58,61,78,87,73,61,70,51,78,86,75,47,62,55,35,34,47,61,65,66,14,15,12,7,15
148990,216067,414854,2016-04-28 00:00:00,71,73,left,medium,high,59,42,66,59,38,48,21,22,55,56,77,77,69,65,76,71,87,75,69,57,72,69,36,26,38,74,76,75,7,9,12,8,14
149009,210833,288591,2016-04-07 00:00:00,66,74,right,medium,medium,63,60,43,63,38,70,35,30,53,68,80,78,80,65,76,47,57,57,61,46,25,15,63,53,49,11,15,15,11,8,7,14,12
149033,188506,42437,2016-04-28 00:00:00,75,75,left,medium,medium,63,77,71,69,70,76,69,60,43,78,79,79,79,75,69,70,75,75,75,61,45,23,77,68,73,22,28,24,6,6,6,5,5
149062,159287,24507,2016-05-12 00:00:00,79,79,right,medium,medium,76,60,60,84,76,76,79,76,86,84,55,60,70,68,72,82,60,68,69,82,68,75,65,84,76,56,66,62,3,5,3,3,5
149104,195370,171153,2010-08-30 00:00:00,68,80,right,norm,ormal,60,42,53,75,47,66,60,61,72,75,75,75,75,65,66,62,62,78,66,50,57,63,63,69,57,39,63,63,10,15,9,15,6
149107,201046,212645,2016-05-12 00:00:00,78,83,right,high,medium,73,67,57,83,65,82,76,70,77,85,74,78,72,75,71,73,64,75,69,69,52,30,70,82,67,25,29,29,5,3,5,5,3
149143,212210,412708,2016-02-04 00:00:00,68,77,right,high,medium,42,74,69,61,66,69,48,41,60,68,77,80,77,64,64,73,72,62,59,67,44,15,60,61,65,16,12,13,7,7,7,13,9
149160,174949,280971,2012-02-22 00:00:00,59,69,right,high,medium,51,54,57,63,46,62,49,48,58,61,73,66,66,65,72,63,69,64,53,53,60,45,57,64,50,46,41,40,4,4,4,4,4
149163,49223,34254,2015-02-27 00:00:00,65,65,right,high,high,59,64,51,66,52,63,69,78,63,67,61,60,63,70,66,74,58,70,56,68,69,61,64,72,77,64,61,57,8,7,7,7,12
149179,100578,23072,2013-11-29 00:00:00,59,59,right,high,high,52,60,72,63,61,48,46,45,45,59,37,41,42,61,46,67,61,54,80,49,68,31,62,60,70,45,35,32,8,7,8,6,8
149196,4111,24211,2014-12-05 00:00:00,75,75,right,low,high,23,41,71,45,25,29,32,21,35,49,22,24,28,70,34,69,75,34,91,26,84,75,26,36,46,76,76,78,13,6,14,9,14
149217,138251,32430,2016-03-10 00:00:00,62,62,right,high,medium,56,13,64,62,18,54,53,48,53,53,81,81,77,64,76,49,80,81,62,19,55,56,19,55,29,57,58,55,8,15,11,12,6
149238,50385,23438,2016-03-17 00:00:00,62,62,right,medium,medium,64,61,50,65,65,66,67,60,62,63,51,61,61,62,66,65,65,51,68,63,68,44,66,61,52,49,60,56,15,14,6,6,6
149262,201746,142272,2016-04-14 00:00:00,68,68,right,medium,high,39,22,52,60,27,47,27,33,63,44,55,49,45,62,59,56,80,68,89,37,78,72,45,26,49,64,71,64,7,11,11,7,8
149273,13890,32673,2010-02-22 00:00:00,61,65,left,,_0,61,23,62,61,,42,,11,52,58,53,56,,54,,23,,62,67,23,64,54,59,,56,64,63,,10,23,52,23,23
149277,53924,24373,2014-02-14 00:00:00,64,64,left,medium,high,63,51,55,64,55,49,34,65,51,67,54,52,57,60,61,64,46,63,71,50,81,65,45,57,56,66,66,58,9,11,11,15,8
149289,157606,72810,2011-02-22 00:00:00,73,76,right,,_0,13,11,12,29,14,13,14,12,29,23,66,58,59,61,66,23,78,50,66,14,31,21,12,33,22,13,12,11,80,69,63,67,78
149294,19655,42360,2010-02-22 00:00:00,68,75,right,,_0,70,70,58,65,,64,,79,67,66,60,66,,73,,76,,63,60,78,58,61,63,,60,29,35,,8,20,67,20,20
149299,199049,197544,2016-05-12 00:00:00,64,68,right,medium,medium,43,32,61,53,44,40,45,49,57,56,53,53,58,62,57,52,47,62,76,37,64,66,21,48,44,66,67,60,16,15,8,10,15
149319,164036,35539,2010-08-30 00:00:00,59,65,right,le,ean,53,62,59,58,49,57,54,33,44,59,70,73,66,47,64,60,69,66,63,47,35,19,52,56,44,15,12,11,10,8,10,15,5
149324,208391,424130,2016-04-14 00:00:00,67,73,left,medium,medium,63,23,60,64,29,65,29,22,63,67,87,85,70,62,73,58,76,73,64,28,75,62,42,31,37,63,67,66,12,6,12,12,8
149333,158268,38728,2016-04-14 00:00:00,62,62,right,medium,low,32,60,69,57,58,53,60,51,37,60,55,47,63,57,44,67,72,61,79,57,50,28,67,62,68,31,32,12,8,6,9,8,14
149349,165230,46549,2014-03-14 00:00:00,66,67,left,high,medium,66,56,62,63,57,67,57,61,61,68,71,73,72,66,78,64,66,68,69,61,69,38,64,58,62,20,20,24,14,7,7,15,9
149363,155524,23091,2016-04-21 00:00:00,72,72,right,low,medium,45,33,75,62,30,45,32,33,53,57,54,62,61,74,51,50,72,66,75,43,76,69,42,36,48,73,74,75,9,10,11,16,6
149394,194113,179176,2014-09-18 00:00:00,60,65,left,medium,medium,60,50,49,57,50,60,73,63,55,58,70,68,70,55,63,69,63,65,66,66,51,24,58,53,55,44,42,41,14,7,13,12,10
149398,209990,240338,2016-02-18 00:00:00,64,72,right,medium,medium,15,14,16,26,12,12,17,13,21,20,33,32,39,62,34,23,62,30,73,14,20,15,13,12,23,16,13,12,65,62,60,62,68
149414,183920,147732,2015-03-13 00:00:00,65,68,right,high,medium,53,60,64,58,61,64,55,48,38,66,73,72,67,61,48,70,64,71,84,63,68,31,63,49,67,25,40,22,6,7,8,14,10
149441,202465,213183,2016-01-07 00:00:00,66,70,right,high,medium,59,60,55,72,60,59,59,64,66,66,72,73,83,64,80,67,83,85,70,59,72,56,61,65,71,63,61,58,7,14,8,7,9
149470,175676,12340,2015-01-09 00:00:00,67,67,right,medium,medium,25,25,25,24,25,25,25,25,32,30,20,20,41,60,30,20,50,25,50,25,25,25,25,25,21,25,25,25,68,61,73,65,73
149483,11595,32827,2016-03-10 00:00:00,64,64,left,medium,medium,60,59,66,67,62,64,54,60,62,67,66,60,63,70,59,68,62,59,74,54,84,63,59,61,62,59,59,55,11,6,12,13,13
149503,163626,34426,2013-11-15 00:00:00,60,63,left,low,medium,62,53,55,62,45,61,67,54,61,64,66,63,71,57,76,63,70,80,70,54,68,52,54,62,60,55,54,53,13,15,15,5,7
149517,198726,198583,2016-02-04 00:00:00,68,74,right,medium,low,57,65,72,62,62,65,33,36,36,68,77,82,74,53,56,77,81,61,72,60,52,25,71,56,68,16,23,20,16,7,14,8,9
149537,221521,553477,2016-03-03 00:00:00,66,75,right,medium,high,39,44,46,70,55,66,57,52,68,68,67,66,65,63,75,67,62,67,50,55,70,68,60,69,64,66,70,65,7,14,9,9,11
149546,2204,25612,2009-02-22 00:00:00,64,73,right,None,o,48,72,65,60,,52,,51,53,62,66,63,,66,,66,,60,65,59,64,66,68,,66,23,30,,5,21,53,21,21
149550,222558,560852,2016-04-07 00:00:00,73,80,right,high,medium,77,59,66,68,66,72,66,64,70,67,86,86,66,68,65,79,74,83,72,69,83,65,65,67,64,72,72,70,13,7,14,16,15
149567,193095,163161,2015-07-03 00:00:00,63,68,left,high,medium,62,60,63,61,61,60,55,60,41,64,63,67,55,64,56,69,69,74,80,61,56,24,61,55,72,40,32,29,15,7,13,8,7
149585,184203,110132,2012-02-22 00:00:00,63,67,right,medium,medium,62,57,58,73,45,65,55,55,65,68,48,60,59,59,70,63,73,65,63,63,59,50,52,64,55,65,58,50,8,9,14,15,6
149592,13879,39225,2016-03-10 00:00:00,75,75,right,high,medium,67,81,84,66,72,65,77,84,72,75,48,46,57,76,59,85,71,65,85,74,76,32,79,77,96,30,26,19,13,15,7,16,11
149629,156653,26499,2015-12-10 00:00:00,65,65,right,medium,medium,45,39,41,68,65,60,64,64,66,68,55,39,69,65,72,72,66,64,63,69,71,65,58,66,59,59,64,59,13,13,10,9,6
149640,148638,26648,2010-08-30 00:00:00,65,70,right,None,o,64,63,45,65,63,67,75,77,67,66,63,64,67,62,67,67,59,60,64,75,89,19,64,62,68,26,35,34,10,8,7,15,8
149646,199538,201745,2015-07-03 00:00:00,65,70,right,medium,medium,72,42,44,71,41,60,76,75,70,67,55,50,68,63,77,75,56,64,61,66,61,55,64,71,56,50,54,49,14,11,13,9,5
149659,184457,116750,2016-01-28 00:00:00,73,74,right,medium,medium,54,76,67,70,79,72,73,51,51,75,70,67,72,77,71,69,73,72,67,68,59,46,81,68,80,22,38,26,8,12,13,11,10
149688,228644,462004,2016-04-07 00:00:00,67,74,right,medium,medium,57,37,59,69,44,59,48,45,68,62,66,66,73,67,78,59,62,84,55,32,62,72,44,58,47,59,65,67,7,14,10,12,12
149695,189152,115440,2015-02-27 00:00:00,52,59,left,high,low,34,55,48,47,46,55,35,31,40,50,78,81,56,54,60,58,32,55,68,42,50,45,77,40,26,25,25,25,14,9,9,8,12
149703,179971,113237,2015-11-26 00:00:00,65,67,right,medium,medium,39,66,58,50,49,62,59,41,41,63,83,76,60,64,51,68,52,74,88,62,48,38,63,46,42,27,32,29,11,15,9,15,14
149715,210384,414232,2016-02-18 00:00:00,70,75,left,high,medium,67,41,48,63,49,70,65,54,55,67,82,85,86,56,75,60,58,75,60,51,60,75,58,58,50,67,72,69,13,8,15,6,13
149735,212269,467479,2016-04-07 00:00:00,77,88,right,medium,medium,74,60,63,82,69,77,68,41,77,85,77,76,75,79,69,75,81,77,75,73,72,67,69,73,46,56,73,66,6,11,12,14,10
149753,183481,37208,2014-09-18 00:00:00,63,65,right,medium,low,60,61,29,50,62,65,48,37,43,62,90,83,79,54,67,68,58,65,62,61,50,25,56,57,47,21,20,22,7,5,8,15,6
149758,184639,110136,2010-08-30 00:00:00,58,63,right,,_0,54,46,47,58,48,61,49,54,61,60,67,63,64,59,68,50,60,57,62,56,44,54,58,63,54,33,46,38,12,9,15,13,13
149762,202182,66753,2016-04-28 00:00:00,65,67,right,medium,medium,65,65,61,68,64,67,63,56,62,66,84,80,90,53,80,69,82,72,56,63,51,43,65,61,68,41,43,42,12,9,12,10,15
149803,179695,95225,2015-10-09 00:00:00,72,72,right,medium,medium,72,60,63,76,68,73,59,66,76,74,65,64,67,70,63,79,64,81,73,76,76,71,68,74,64,63,64,65,10,10,7,8,12
149820,181734,39303,2016-05-05 00:00:00,75,75,right,medium,medium,42,20,73,67,30,40,20,29,45,50,49,46,34,75,47,65,81,68,75,41,71,83,30,45,29,78,79,73,10,11,13,8,10
149836,7289,30620,2015-05-01 00:00:00,75,75,right,medium,medium,45,39,77,70,51,58,51,27,69,64,51,52,48,73,34,59,47,33,78,29,76,77,32,56,54,74,79,77,12,9,5,9,5
149864,150656,32575,2015-09-21 00:00:00,79,79,right,medium,high,66,42,66,78,38,68,58,62,75,74,64,63,74,78,80,68,78,86,70,61,78,81,55,73,57,76,79,76,7,9,8,14,7
149879,175932,67850,2016-06-09 00:00:00,72,72,right,high,medium,68,38,68,63,24,68,28,33,60,67,86,86,64,69,57,61,74,76,73,42,75,66,58,54,40,64,77,74,13,14,14,12,13
149906,189817,19488,2013-02-15 00:00:00,67,70,left,medium,medium,70,45,53,71,40,70,71,60,69,72,64,67,62,56,60,72,59,63,65,64,67,68,63,67,50,67,70,66,8,6,15,14,11
149913,204485,278343,2016-05-12 00:00:00,81,85,left,medium,medium,78,79,45,77,71,88,78,66,74,87,86,79,92,72,80,74,59,76,57,74,39,38,80,82,71,24,27,21,15,9,13,11,6
149949,193673,149856,2012-02-22 00:00:00,60,64,right,medium,medium,59,52,50,45,54,69,54,50,34,68,75,74,77,60,71,49,73,66,59,50,41,33,68,48,43,23,20,20,12,5,14,5,7
149954,185307,148326,2009-08-30 00:00:00,52,60,left,,_0,52,30,45,53,,37,,50,55,47,47,52,,51,,59,,65,64,54,57,47,48,,50,50,49,,6,21,55,21,21
149957,155267,31936,2014-11-14 00:00:00,65,65,right,medium,medium,44,60,86,61,69,51,49,40,43,63,48,49,60,64,40,72,53,54,90,58,68,32,65,54,64,25,30,23,10,11,6,11,8
149983,642,35481,2013-07-12 00:00:00,65,65,right,medium,medium,54,67,85,55,61,54,58,33,44,62,34,34,63,69,57,72,72,63,85,58,71,39,68,57,71,44,51,41,5,7,11,14,10
149995,9758,26626,2011-02-22 00:00:00,70,73,right,le,ean,47,36,75,59,37,34,31,42,60,43,52,58,48,72,73,63,76,70,76,37,76,74,42,71,72,70,70,68,6,14,8,15,12
150002,205369,215415,2016-04-28 00:00:00,69,75,left,medium,medium,71,56,53,74,57,62,70,72,72,67,69,67,70,70,70,67,65,75,58,65,64,67,63,72,53,47,55,51,8,6,13,8,14
150012,15708,26576,2012-02-22 00:00:00,66,66,right,medium,medium,13,11,15,35,12,11,15,16,24,28,34,39,39,65,38,31,64,45,63,11,25,19,12,23,13,12,10,10,63,67,64,70,64
150021,27487,40153,2014-11-28 00:00:00,61,61,right,low,medium,50,32,57,61,43,41,40,34,57,49,42,44,58,60,56,54,68,60,75,43,70,66,34,42,58,62,60,52,8,8,14,6,12
150040,177543,37789,2016-02-04 00:00:00,68,68,left,high,medium,75,58,60,75,69,71,75,73,61,72,62,54,58,67,69,80,77,70,73,74,70,66,67,66,69,70,70,71,9,11,6,13,9
150062,185108,143923,2014-09-18 00:00:00,62,65,right,medium,medium,25,25,25,25,25,25,25,25,21,20,42,35,55,55,66,25,61,33,75,25,22,20,25,25,25,25,25,25,65,63,59,59,62
150064,53944,23074,2013-03-22 00:00:00,63,63,right,medium,medium,73,66,45,66,73,71,80,81,63,72,22,27,69,60,75,72,57,34,57,64,68,32,69,69,77,29,18,13,15,11,6,9,8
150076,195,30369,2011-02-22 00:00:00,64,84,left,None,o,35,81,61,65,72,56,63,69,44,69,55,51,42,56,48,64,50,53,52,61,49,46,74,71,80,37,18,12,5,12,6,7,9
150082,134968,10880,2015-09-21 00:00:00,66,66,left,medium,medium,60,68,60,69,53,60,60,46,69,65,48,53,65,58,76,67,62,65,56,72,67,69,66,72,72,52,56,55,13,12,14,13,9
150090,330,24635,2016-02-19 00:00:00,80,80,right,high,low,68,85,63,81,84,82,82,63,63,86,73,68,77,83,83,82,62,72,68,81,67,34,85,82,75,28,26,17,11,9,13,14,16
150129,182440,103686,2016-05-05 00:00:00,73,74,right,high,medium,72,69,52,71,65,77,71,39,56,75,79,79,79,72,75,66,78,65,52,70,60,39,75,74,65,36,39,38,14,11,12,14,15
150156,215420,448811,2016-03-10 00:00:00,62,76,left,medium,medium,34,63,65,54,37,61,37,29,36,61,58,66,59,57,65,75,72,60,73,67,34,18,54,51,66,17,21,19,6,14,16,13,14
150172,44877,32563,2012-02-22 00:00:00,61,61,right,medium,medium,57,22,65,63,38,54,54,39,60,59,52,57,54,59,58,46,62,53,67,23,63,62,33,53,47,61,67,58,6,8,8,7,6
150181,189936,118848,2015-10-30 00:00:00,74,74,right,medium,medium,16,12,12,36,24,17,14,13,34,18,55,55,38,72,34,44,55,37,69,16,35,22,17,39,24,12,16,16,72,76,71,76,76
150195,178490,39474,2016-05-05 00:00:00,68,68,right,medium,low,56,68,74,60,68,63,57,50,35,68,68,68,66,64,56,72,78,55,68,44,46,13,72,50,68,12,13,12,13,9,12,15,10
150223,224015,555647,2015-11-06 00:00:00,55,65,right,medium,medium,55,53,36,48,47,65,48,37,42,56,82,73,75,36,72,60,47,47,56,36,28,26,47,48,53,29,29,24,7,11,16,11,10
150230,223765,555385,2016-05-05 00:00:00,66,73,right,medium,medium,55,40,64,68,48,56,45,47,65,67,64,58,67,68,67,66,65,69,75,59,74,69,47,62,44,66,70,68,11,7,14,11,15
150246,212023,158297,2016-06-23 00:00:00,74,78,right,high,medium,52,79,71,72,67,69,65,56,67,74,68,70,62,73,65,73,72,76,80,66,65,38,82,75,71,43,30,23,16,11,15,12,16
150263,164579,17848,2015-09-25 00:00:00,64,64,right,medium,high,53,64,77,64,54,64,57,52,55,70,36,35,55,68,41,72,59,74,72,63,61,64,72,66,71,53,59,55,14,9,6,16,9
150276,201884,231801,2016-05-12 00:00:00,75,77,left,high,medium,80,66,53,73,62,76,81,77,75,75,84,79,77,73,75,75,75,80,69,74,51,55,70,74,65,50,67,71,12,8,13,7,7
150297,202251,20720,2013-06-07 00:00:00,66,66,right,medium,medium,61,65,55,66,65,71,67,57,58,74,77,75,60,65,70,68,71,73,56,61,66,30,67,68,67,42,32,20,7,7,14,12,8
150305,204144,12283,2016-02-18 00:00:00,65,65,right,high,medium,59,66,70,56,59,60,52,43,57,64,61,54,63,71,56,70,76,68,73,65,63,44,60,59,65,16,32,15,14,12,13,14,10
150332,167931,23979,2016-03-17 00:00:00,69,69,left,medium,medium,16,11,13,28,13,15,16,12,31,22,47,48,54,67,42,11,52,32,71,12,12,22,12,35,43,15,12,15,70,67,68,69,72
150354,158400,27341,2010-02-22 00:00:00,85,86,right,,_0,20,20,20,23,,20,,11,79,20,53,56,,78,,29,,47,66,20,63,79,54,,81,20,20,,82,86,79,88,86
150360,101880,36374,2016-04-21 00:00:00,76,76,right,medium,medium,19,12,15,26,12,14,16,13,14,15,55,34,48,74,40,22,68,26,59,11,26,20,13,58,21,12,12,11,83,70,63,71,83
150381,190076,155262,2016-05-12 00:00:00,70,74,right,medium,medium,41,53,47,73,44,65,53,67,70,69,55,63,76,68,55,69,66,84,69,74,61,78,64,69,61,31,66,40,14,5,7,7,10
150402,137785,38899,2016-05-12 00:00:00,78,78,right,medium,high,31,46,83,61,56,31,30,61,68,53,32,53,26,76,42,75,51,76,93,54,91,80,34,32,54,78,82,77,9,16,10,15,9
150427,219652,489245,2016-03-03 00:00:00,73,80,right,medium,medium,74,68,53,74,59,76,66,53,70,73,82,75,78,69,90,68,55,58,46,66,53,53,74,75,64,41,49,42,11,10,9,12,11
150438,203543,10933,2015-11-06 00:00:00,66,66,right,medium,low,66,63,62,66,66,63,70,67,63,65,65,70,74,62,75,62,74,34,57,68,47,62,66,69,76,62,59,51,10,15,16,14,16
150458,155018,32786,2016-04-28 00:00:00,65,65,left,medium,medium,46,11,77,52,17,23,23,25,35,42,30,33,30,55,30,49,32,65,93,25,66,55,37,44,29,63,72,64,6,6,13,7,13
150478,190983,184377,2015-05-08 00:00:00,65,71,right,medium,medium,49,25,69,64,31,40,39,32,60,62,67,66,68,61,57,38,68,73,74,31,59,64,27,53,29,62,66,64,5,10,9,11,14
150502,210148,278839,2016-01-07 00:00:00,64,70,left,medium,medium,74,55,64,66,55,62,74,72,73,65,68,60,70,64,65,66,68,67,62,68,57,65,59,69,52,61,57,62,8,14,7,7,9
150514,152588,40055,2015-09-21 00:00:00,68,68,right,medium,medium,72,64,58,73,66,67,68,73,67,72,66,62,66,67,75,69,77,51,63,69,61,58,65,67,76,49,55,53,13,7,13,6,11
150537,3801,30640,2009-08-30 00:00:00,74,85,right,,_0,37,41,75,62,,38,,45,55,51,51,64,,74,,61,,71,76,51,82,80,77,,63,75,78,,9,21,55,21,21
150542,188545,93447,2016-01-28 00:00:00,88,89,right,medium,medium,62,89,83,82,84,85,77,68,65,87,79,81,78,88,78,85,83,79,82,82,80,39,88,78,77,25,42,19,15,6,12,8,10
150574,198193,212875,2016-02-04 00:00:00,74,78,right,high,low,71,72,58,69,69,79,70,59,64,76,84,83,80,70,74,74,73,72,51,65,55,35,73,69,65,27,30,26,10,6,8,13,9
150593,109727,39659,2010-02-22 00:00:00,63,70,right,,_0,34,21,63,67,,41,,77,64,60,52,42,,49,,77,,57,71,73,69,50,64,,46,68,66,,13,21,64,21,21
150599,227936,273419,2015-03-06 00:00:00,66,77,right,medium,medium,53,45,58,68,39,72,45,38,65,61,55,58,71,65,63,54,72,66,52,41,71,73,34,55,62,71,68,65,15,13,7,9,7
150601,193548,129177,2014-09-18 00:00:00,61,67,right,medium,medium,46,61,64,59,56,64,49,47,52,61,64,66,70,52,72,64,81,71,72,57,65,24,60,57,44,25,25,23,7,12,12,12,13
150611,176442,24114,2015-09-21 00:00:00,63,63,left,medium,medium,58,61,59,66,54,62,58,65,63,63,68,65,65,57,69,70,79,67,63,68,73,57,58,67,66,58,60,59,13,12,6,10,16
150633,225152,278807,2016-05-05 00:00:00,68,69,right,high,medium,45,70,70,67,66,61,66,61,59,65,67,66,68,69,66,67,53,70,66,70,34,29,74,64,76,30,33,31,8,14,11,11,8
150639,178485,43230,2015-09-21 00:00:00,64,64,right,medium,medium,14,11,11,27,11,11,11,12,34,23,40,35,27,65,31,24,56,20,67,13,22,23,16,20,18,12,11,11,67,61,47,64,67
